,Unnamed: 0,CPU Name,CPU Mark(higher is better),Rank(lower is better),CPU Value(higher is better),Price(USD),lien,Integer Math,Floating Point Math,Find Prime Numbers,Random String Sorting,Data Encryption,Data Compression,Physics,Extended Instructions,Single Thread
1275,2553,Intel Core i7-920XM @ 2.00GHz,"1,885",2714,4.72,$398.95*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-920XM+%40+2.00GHz&id=864,"10,198 MOps/Sec","4,513 MOps/Sec",17 Million Primes/Sec,"5,743 Thousand Strings/Sec",329.6 MBytes/Sec,"40,172 KBytes/Sec",305 Frames/Sec,"1,074 Million Matrices/Sec",993 MOps/Sec
1276,2554,Intel Core i7-930 @ 2.80GHz,"2,940",2172,114.45,$25.69*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-930+%40+2.80GHz&id=835,"15,734 MOps/Sec","6,747 MOps/Sec",22 Million Primes/Sec,"8,787 Thousand Strings/Sec",541.5 MBytes/Sec,"65,366 KBytes/Sec",386 Frames/Sec,"1,744 Million Matrices/Sec","1,272 MOps/Sec"
1277,2555,Intel Core i7-940 @ 2.93GHz,"2,947",2167,8.47,$348.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-940+%40+2.93GHz&id=836,"16,252 MOps/Sec","6,909 MOps/Sec",22 Million Primes/Sec,"8,846 Thousand Strings/Sec",540.5 MBytes/Sec,"65,113 KBytes/Sec",366 Frames/Sec,"1,732 Million Matrices/Sec","1,310 MOps/Sec"
1278,2557,Intel Core i7-950 @ 3.07GHz,"3,206",2056,12.88,$249.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-950+%40+3.07GHz&id=837,"17,293 MOps/Sec","7,331 MOps/Sec",22 Million Primes/Sec,"9,544 Thousand Strings/Sec",594.4 MBytes/Sec,"71,415 KBytes/Sec",384 Frames/Sec,"1,908 Million Matrices/Sec","1,388 MOps/Sec"
1279,2558,Intel Core i7-960 @ 3.20GHz,"3,318",2011,67.72,$49.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-960+%40+3.20GHz&id=838,"18,070 MOps/Sec","7,707 MOps/Sec",23 Million Primes/Sec,"9,964 Thousand Strings/Sec",611.5 MBytes/Sec,"73,644 KBytes/Sec",388 Frames/Sec,"1,995 Million Matrices/Sec","1,457 MOps/Sec"
1280,2559,Intel Core i7-965 @ 3.20GHz,"3,424",1966,3.04,"$1,128.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-965+%40+3.20GHz&id=839,"18,472 MOps/Sec","7,788 MOps/Sec",25 Million Primes/Sec,"10,141 Thousand Strings/Sec",632.7 MBytes/Sec,"76,407 KBytes/Sec",415 Frames/Sec,"2,092 Million Matrices/Sec","1,473 MOps/Sec"
1281,2560,Intel Core i7-970 @ 3.20GHz,"6,533",1301,12.56,$520.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-970+%40+3.20GHz&id=840,"27,616 MOps/Sec","11,587 MOps/Sec",29 Million Primes/Sec,"15,145 Thousand Strings/Sec","2,516 MBytes/Sec","112,254 KBytes/Sec",450 Frames/Sec,"2,996 Million Matrices/Sec","1,460 MOps/Sec"
1282,2561,Intel Core i7-9700 @ 3.00GHz,"13,272",763,79.34,$167.29,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700+%40+3.00GHz&id=3477,"40,228 MOps/Sec","34,094 MOps/Sec",47 Million Primes/Sec,"23,969 Thousand Strings/Sec","4,161 MBytes/Sec","188,351 KBytes/Sec",787 Frames/Sec,"15,514 Million Matrices/Sec","2,759 MOps/Sec"
1283,2562,Intel Core i7-9700E @ 2.60GHz,"12,881",785,39.88,$323.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700E+%40+2.60GHz&id=3875,"36,007 MOps/Sec","30,996 MOps/Sec",48 Million Primes/Sec,"23,099 Thousand Strings/Sec","4,191 MBytes/Sec","188,767 KBytes/Sec",831 Frames/Sec,"14,345 Million Matrices/Sec","2,545 MOps/Sec"
1284,2563,Intel Core i7-9700F @ 3.00GHz,"13,291",761,65.76,$202.10,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700F+%40+3.00GHz&id=3465,"39,813 MOps/Sec","33,632 MOps/Sec",48 Million Primes/Sec,"23,770 Thousand Strings/Sec","4,179 MBytes/Sec","187,397 KBytes/Sec",805 Frames/Sec,"15,381 Million Matrices/Sec","2,765 MOps/Sec"
1285,2564,Intel Core i7-9700K @ 3.60GHz,"14,524",696,55.75,$260.53,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700K+%40+3.60GHz&id=3335,"41,812 MOps/Sec","35,690 MOps/Sec",53 Million Primes/Sec,"26,362 Thousand Strings/Sec","4,556 MBytes/Sec","211,249 KBytes/Sec",885 Frames/Sec,"18,204 Million Matrices/Sec","2,886 MOps/Sec"
1286,2565,Intel Core i7-9700KF @ 3.60GHz,"14,394",704,59.98,$239.98,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700KF+%40+3.60GHz&id=3428,"41,647 MOps/Sec","35,523 MOps/Sec",52 Million Primes/Sec,"26,212 Thousand Strings/Sec","4,525 MBytes/Sec","209,272 KBytes/Sec",868 Frames/Sec,"17,875 Million Matrices/Sec","2,899 MOps/Sec"
1287,2566,Intel Core i7-9700T @ 2.00GHz,"10,733",890,33.23,$323.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700T+%40+2.00GHz&id=3506,"31,631 MOps/Sec","27,172 MOps/Sec",41 Million Primes/Sec,"19,131 Thousand Strings/Sec","3,416 MBytes/Sec","148,921 KBytes/Sec",675 Frames/Sec,"11,678 Million Matrices/Sec","2,424 MOps/Sec"
1288,2567,Intel Core i7-9700TE @ 1.80GHz,"10,280",918,31.83,$323.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9700TE+%40+1.80GHz&id=3619,"30,820 MOps/Sec","26,344 MOps/Sec",41 Million Primes/Sec,"18,277 Thousand Strings/Sec","3,261 MBytes/Sec","138,404 KBytes/Sec",656 Frames/Sec,"11,233 Million Matrices/Sec","2,194 MOps/Sec"
1289,2568,Intel Core i7-975 @ 3.33GHz,"3,428",1964,7.48,$458.10,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-975+%40+3.33GHz&id=841,"18,625 MOps/Sec","7,928 MOps/Sec",26 Million Primes/Sec,"10,302 Thousand Strings/Sec",628.5 MBytes/Sec,"75,953 KBytes/Sec",438 Frames/Sec,"1,994 Million Matrices/Sec","1,490 MOps/Sec"
1290,2569,Intel Core i7-9750H @ 2.60GHz,"10,970",875,11.43,$960.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9750H+%40+2.60GHz&id=3425,"38,635 MOps/Sec","23,989 MOps/Sec",32 Million Primes/Sec,"20,615 Thousand Strings/Sec","3,860 MBytes/Sec","156,216 KBytes/Sec",676 Frames/Sec,"9,454 Million Matrices/Sec","2,451 MOps/Sec"
1291,2570,Intel Core i7-9750HF @ 2.60GHz,"10,701",892,27.09,$395.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9750HF+%40+2.60GHz&id=3653,"37,946 MOps/Sec","23,896 MOps/Sec",29 Million Primes/Sec,"20,875 Thousand Strings/Sec","3,773 MBytes/Sec","150,695 KBytes/Sec",592 Frames/Sec,"9,538 Million Matrices/Sec","2,449 MOps/Sec"
1292,2571,Intel Core i7-980 @ 3.33GHz,"6,926",1241,23.81,$290.84,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-980+%40+3.33GHz&id=842,"29,265 MOps/Sec","12,319 MOps/Sec",32 Million Primes/Sec,"15,815 Thousand Strings/Sec","2,688 MBytes/Sec","118,531 KBytes/Sec",483 Frames/Sec,"3,195 Million Matrices/Sec","1,540 MOps/Sec"
1293,2572,Intel Core i7-9800X @ 3.80GHz,"18,116",547,60.65,$298.67,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9800X+%40+3.80GHz&id=3374,"58,611 MOps/Sec","36,709 MOps/Sec",71 Million Primes/Sec,"33,506 Thousand Strings/Sec","6,315 MBytes/Sec","260,554 KBytes/Sec","1,173 Frames/Sec","21,571 Million Matrices/Sec","2,580 MOps/Sec"
1294,2573,Intel Core i7-980X @ 3.33GHz,"6,840",1254,62.18,$110.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-980X+%40+3.33GHz&id=866,"28,681 MOps/Sec","12,072 MOps/Sec",33 Million Primes/Sec,"15,737 Thousand Strings/Sec","2,586 MBytes/Sec","117,829 KBytes/Sec",508 Frames/Sec,"3,121 Million Matrices/Sec","1,533 MOps/Sec"
1295,2575,Intel Core i7-9850H @ 2.60GHz,"11,234",856,8.60,"$1,305.76*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9850H+%40+2.60GHz&id=3478,"39,733 MOps/Sec","24,768 MOps/Sec",35 Million Primes/Sec,"21,036 Thousand Strings/Sec","3,910 MBytes/Sec","156,097 KBytes/Sec",712 Frames/Sec,"9,731 Million Matrices/Sec","2,525 MOps/Sec"
1296,2576,Intel Core i7-9850HL @ 1.90GHz,"9,112",1003,23.07,$395.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-9850HL+%40+1.90GHz&id=3621,NA,NA,NA,NA,NA,NA,NA,NA,"2,139 MOps/Sec"
1297,2577,Intel Core i7-990X @ 3.47GHz,"7,084",1215,40.48,$175.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i7-990X+%40+3.47GHz&id=867,"29,653 MOps/Sec","12,516 MOps/Sec",33 Million Primes/Sec,"16,280 Thousand Strings/Sec","2,676 MBytes/Sec","122,537 KBytes/Sec",506 Frames/Sec,"3,267 Million Matrices/Sec","1,576 MOps/Sec"
1298,2579,Intel Core i9-10850K @ 3.60GHz,"22,591",388,84.93,$265.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10850K+%40+3.60GHz&id=3824,"84,737 MOps/Sec","52,817 MOps/Sec",62 Million Primes/Sec,"46,619 Thousand Strings/Sec","8,076 MBytes/Sec","374,587 KBytes/Sec","1,014 Frames/Sec","24,713 Million Matrices/Sec","3,085 MOps/Sec"
1299,2581,Intel Core i9-10885H @ 2.40GHz,"15,261",662,27.45,$556.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10885H+%40+2.40GHz&id=3782,"54,494 MOps/Sec","34,179 MOps/Sec",52 Million Primes/Sec,"29,032 Thousand Strings/Sec","5,286 MBytes/Sec","224,109 KBytes/Sec",864 Frames/Sec,"13,568 Million Matrices/Sec","2,775 MOps/Sec"
1300,2582,Intel Core i9-10900 @ 2.80GHz,"20,057",470,50.27,$399.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900+%40+2.80GHz&id=3745,"78,775 MOps/Sec","48,587 MOps/Sec",58 Million Primes/Sec,"39,190 Thousand Strings/Sec","7,136 MBytes/Sec","315,083 KBytes/Sec",928 Frames/Sec,"19,695 Million Matrices/Sec","3,046 MOps/Sec"
1301,2583,Intel Core i9-10900E @ 2.80GHz,"19,595",489,44.13,$444.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900E+%40+2.80GHz&id=4621,"77,519 MOps/Sec","48,052 MOps/Sec",69 Million Primes/Sec,"35,391 Thousand Strings/Sec","6,655 MBytes/Sec","280,945 KBytes/Sec","1,070 Frames/Sec","17,255 Million Matrices/Sec","2,922 MOps/Sec"
1302,2584,Intel Core i9-10900F @ 2.80GHz,"20,310",467,61.03,$332.80,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900F+%40+2.80GHz&id=3798,"80,193 MOps/Sec","49,422 MOps/Sec",59 Million Primes/Sec,"40,290 Thousand Strings/Sec","7,002 MBytes/Sec","322,189 KBytes/Sec",954 Frames/Sec,"20,397 Million Matrices/Sec","3,054 MOps/Sec"
1303,2585,Intel Core i9-10900K @ 3.70GHz,"23,126",363,72.27,$319.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900K+%40+3.70GHz&id=3730,"86,338 MOps/Sec","53,748 MOps/Sec",65 Million Primes/Sec,"47,339 Thousand Strings/Sec","8,344 MBytes/Sec","381,029 KBytes/Sec","1,054 Frames/Sec","24,895 Million Matrices/Sec","3,147 MOps/Sec"
1304,2586,Intel Core i9-10900KF @ 3.70GHz,"22,825",379,72.42,$315.19,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900KF+%40+3.70GHz&id=3754,"85,620 MOps/Sec","53,484 MOps/Sec",64 Million Primes/Sec,"47,207 Thousand Strings/Sec","8,036 MBytes/Sec","377,927 KBytes/Sec","1,036 Frames/Sec","24,876 Million Matrices/Sec","3,134 MOps/Sec"
1305,2587,Intel Core i9-10900T @ 1.90GHz,"14,951",675,42.72,$349.99*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900T+%40+1.90GHz&id=3751,"58,595 MOps/Sec","35,858 MOps/Sec",48 Million Primes/Sec,"29,232 Thousand Strings/Sec","5,450 MBytes/Sec","239,689 KBytes/Sec",757 Frames/Sec,"13,419 Million Matrices/Sec","2,434 MOps/Sec"
1306,2588,Intel Core i9-10900TE @ 1.80GHz,"16,914",592,38.09,$444.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900TE+%40+1.80GHz&id=4213,"65,401 MOps/Sec","38,751 MOps/Sec",53 Million Primes/Sec,"32,845 Thousand Strings/Sec","5,855 MBytes/Sec","254,369 KBytes/Sec",885 Frames/Sec,"15,187 Million Matrices/Sec","2,752 MOps/Sec"
1307,2589,Intel Core i9-10900X @ 3.70GHz,"22,483",390,37.16,$604.97,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10900X+%40+3.70GHz&id=3633,"76,993 MOps/Sec","47,911 MOps/Sec",84 Million Primes/Sec,"43,097 Thousand Strings/Sec","8,153 MBytes/Sec","339,468 KBytes/Sec","1,338 Frames/Sec","26,297 Million Matrices/Sec","2,688 MOps/Sec"
1308,2591,Intel Core i9-10920X @ 3.50GHz,"26,331",286,34.74,$757.90,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10920X+%40+3.50GHz&id=3632,"94,394 MOps/Sec","58,891 MOps/Sec",96 Million Primes/Sec,"52,275 Thousand Strings/Sec","9,798 MBytes/Sec","409,425 KBytes/Sec","1,423 Frames/Sec","31,224 Million Matrices/Sec","2,739 MOps/Sec"
1309,2592,Intel Core i9-10940X @ 3.30GHz,"27,854",255,31.05,$897.05,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10940X+%40+3.30GHz&id=3639,"105,116 MOps/Sec","65,634 MOps/Sec",96 Million Primes/Sec,"57,673 Thousand Strings/Sec","10,325 MBytes/Sec","454,898 KBytes/Sec","1,391 Frames/Sec","35,478 Million Matrices/Sec","2,667 MOps/Sec"
1310,2593,Intel Core i9-10980HK @ 2.40GHz,"15,780",641,27.07,$583.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10980HK+%40+2.40GHz&id=3700,"56,007 MOps/Sec","35,320 MOps/Sec",50 Million Primes/Sec,"30,011 Thousand Strings/Sec","5,500 MBytes/Sec","234,971 KBytes/Sec",859 Frames/Sec,"14,444 Million Matrices/Sec","2,829 MOps/Sec"
1311,2594,Intel Core i9-10980XE @ 3.00GHz,"32,855",182,29.30,"$1,121.48",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-10980XE+%40+3.00GHz&id=3630,"128,362 MOps/Sec","79,927 MOps/Sec",118 Million Primes/Sec,"70,357 Thousand Strings/Sec","12,811 MBytes/Sec","558,641 KBytes/Sec","1,608 Frames/Sec","42,165 Million Matrices/Sec","2,655 MOps/Sec"
1312,2595,Intel Core i9-11900 @ 2.50GHz,"23,000",370,54.76,$419.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900+%40+2.50GHz&id=4245,"86,553 MOps/Sec","50,439 MOps/Sec",64 Million Primes/Sec,"33,924 Thousand Strings/Sec","14,424 MBytes/Sec","291,604 KBytes/Sec",982 Frames/Sec,"20,066 Million Matrices/Sec","3,454 MOps/Sec"
1313,2596,Intel Core i9-11900F @ 2.50GHz,"22,690",384,54.15,$418.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900F+%40+2.50GHz&id=4267,"86,099 MOps/Sec","49,813 MOps/Sec",62 Million Primes/Sec,"33,381 Thousand Strings/Sec","14,277 MBytes/Sec","289,127 KBytes/Sec",955 Frames/Sec,"20,150 Million Matrices/Sec","3,425 MOps/Sec"
1314,2597,Intel Core i9-11900H @ 2.50GHz,"20,987",438,38.44,$546.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900H+%40+2.50GHz&id=4436,"75,324 MOps/Sec","44,674 MOps/Sec",93 Million Primes/Sec,"29,508 Thousand Strings/Sec","12,757 MBytes/Sec","249,301 KBytes/Sec",995 Frames/Sec,"16,802 Million Matrices/Sec","3,157 MOps/Sec"
1315,2598,Intel Core i9-11900K @ 3.50GHz,"25,414",308,79.69,$318.90,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900K+%40+3.50GHz&id=3904,"90,357 MOps/Sec","53,333 MOps/Sec",70 Million Primes/Sec,"38,566 Thousand Strings/Sec","16,437 MBytes/Sec","334,513 KBytes/Sec","1,067 Frames/Sec","23,717 Million Matrices/Sec","3,525 MOps/Sec"
1316,2599,Intel Core i9-11900KB @ 3.30GHz,"23,041",365,42.75,$539.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900KB+%40+3.30GHz&id=4444,"79,645 MOps/Sec","47,411 MOps/Sec",109 Million Primes/Sec,"31,916 Thousand Strings/Sec","13,795 MBytes/Sec","269,347 KBytes/Sec","1,171 Frames/Sec","18,297 Million Matrices/Sec","3,351 MOps/Sec"
1317,2600,Intel Core i9-11900KF @ 3.50GHz,"25,355",311,60.95,$415.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900KF+%40+3.50GHz&id=4240,"90,691 MOps/Sec","53,543 MOps/Sec",69 Million Primes/Sec,"38,491 Thousand Strings/Sec","16,323 MBytes/Sec","334,010 KBytes/Sec","1,049 Frames/Sec","23,444 Million Matrices/Sec","3,557 MOps/Sec"
1318,2601,Intel Core i9-11900T @ 1.50GHz,"18,975",509,43.22,$439.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11900T+%40+1.50GHz&id=4360,"69,956 MOps/Sec","39,242 MOps/Sec",61 Million Primes/Sec,"26,879 Thousand Strings/Sec","11,819 MBytes/Sec","229,746 KBytes/Sec",886 Frames/Sec,"15,531 Million Matrices/Sec","3,314 MOps/Sec"
1319,2602,Intel Core i9-11950H @ 2.60GHz,"21,437",424,38.56,$556.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11950H+%40+2.60GHz&id=4400,"76,480 MOps/Sec","45,263 MOps/Sec",98 Million Primes/Sec,"30,067 Thousand Strings/Sec","12,988 MBytes/Sec","253,020 KBytes/Sec","1,030 Frames/Sec","16,755 Million Matrices/Sec","3,200 MOps/Sec"
1320,2603,Intel Core i9-11980HK @ 2.60GHz,"22,988",371,39.43,$583.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-11980HK+%40+2.60GHz&id=4355,"80,196 MOps/Sec","47,314 MOps/Sec",103 Million Primes/Sec,"32,721 Thousand Strings/Sec","14,140 MBytes/Sec","272,549 KBytes/Sec","1,117 Frames/Sec","18,371 Million Matrices/Sec","3,307 MOps/Sec"
1321,2604,Intel Core i9-12900,"34,351",169,76.34,$449.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900&id=4729,"128,884 MOps/Sec","93,007 MOps/Sec",124 Million Primes/Sec,"45,704 Thousand Strings/Sec","23,742 MBytes/Sec","418,164 KBytes/Sec","1,752 Frames/Sec","25,439 Million Matrices/Sec","4,056 MOps/Sec"
1322,2606,Intel Core i9-12900F,"37,028",152,87.13,$425.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900F&id=4694,"131,193 MOps/Sec","98,618 MOps/Sec",131 Million Primes/Sec,"50,847 Thousand Strings/Sec","26,111 MBytes/Sec","471,433 KBytes/Sec","1,860 Frames/Sec","29,319 Million Matrices/Sec","4,079 MOps/Sec"
1323,2607,Intel Core i9-12900H,"28,622",241,46.39,$617.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900H&id=4728,"98,018 MOps/Sec","71,009 MOps/Sec",111 Million Primes/Sec,"37,293 Thousand Strings/Sec","19,507 MBytes/Sec","332,654 KBytes/Sec","1,810 Frames/Sec","19,805 Million Matrices/Sec","3,855 MOps/Sec"
1324,2608,Intel Core i9-12900HK,"28,150",248,44.33,$635.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900HK&id=4702,"97,860 MOps/Sec","69,048 MOps/Sec",115 Million Primes/Sec,"36,306 Thousand Strings/Sec","19,179 MBytes/Sec","323,204 KBytes/Sec","1,876 Frames/Sec","19,343 Million Matrices/Sec","3,719 MOps/Sec"
1325,2609,Intel Core i9-12900HX,"34,908",162,57.60,$606.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900HX&id=4895,"118,966 MOps/Sec","89,044 MOps/Sec",139 Million Primes/Sec,"46,968 Thousand Strings/Sec","24,195 MBytes/Sec","421,605 KBytes/Sec","2,074 Frames/Sec","25,609 Million Matrices/Sec","3,906 MOps/Sec"
1326,2610,Intel Core i9-12900K,"41,436",125,117.39,$352.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900K&id=4597,"139,183 MOps/Sec","106,093 MOps/Sec",149 Million Primes/Sec,"57,724 Thousand Strings/Sec","29,715 MBytes/Sec","539,261 KBytes/Sec","2,207 Frames/Sec","33,801 Million Matrices/Sec","4,191 MOps/Sec"
1327,2611,Intel Core i9-12900KF,"41,226",126,103.33,$398.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900KF&id=4611,"138,814 MOps/Sec","106,008 MOps/Sec",146 Million Primes/Sec,"57,659 Thousand Strings/Sec","29,667 MBytes/Sec","539,206 KBytes/Sec","2,131 Frames/Sec","33,810 Million Matrices/Sec","4,180 MOps/Sec"
1328,2612,Intel Core i9-12900KS,"44,270",110,110.68,$399.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900KS&id=4813,"148,225 MOps/Sec","112,373 MOps/Sec",163 Million Primes/Sec,"61,595 Thousand Strings/Sec","31,813 MBytes/Sec","571,262 KBytes/Sec","2,491 Frames/Sec","35,423 Million Matrices/Sec","4,361 MOps/Sec"
1329,2613,Intel Core i9-12900T,"30,065",220,61.48,$489.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900T&id=4710,"108,746 MOps/Sec","76,760 MOps/Sec",115 Million Primes/Sec,"40,764 Thousand Strings/Sec","21,317 MBytes/Sec","351,502 KBytes/Sec","1,789 Frames/Sec","20,329 Million Matrices/Sec","3,862 MOps/Sec"
1330,2614,Intel Core i9-12900TE,"35,057",160,64.44,$544.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12900TE&id=5663,"119,486 MOps/Sec","89,399 MOps/Sec",106 Million Primes/Sec,"49,234 Thousand Strings/Sec","25,751 MBytes/Sec","467,804 KBytes/Sec","1,413 Frames/Sec","28,912 Million Matrices/Sec","3,926 MOps/Sec"
1331,2615,Intel Core i9-12950HX,"33,050",180,56.02,$590.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-12950HX&id=4860,"114,240 MOps/Sec","83,947 MOps/Sec",141 Million Primes/Sec,"43,428 Thousand Strings/Sec","22,281 MBytes/Sec","383,713 KBytes/Sec","2,163 Frames/Sec","23,005 Million Matrices/Sec","3,877 MOps/Sec"
1332,2616,Intel Core i9-13900,"48,540",88,88.26,$549.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900&id=5176,"186,214 MOps/Sec","127,847 MOps/Sec",203 Million Primes/Sec,"69,599 Thousand Strings/Sec","37,944 MBytes/Sec","618,251 KBytes/Sec","2,659 Frames/Sec","35,278 Million Matrices/Sec","4,361 MOps/Sec"
1333,2617,Intel Core i9-13900E,"43,936",112,79.31,$554.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900E&id=5587,"177,402 MOps/Sec","125,858 MOps/Sec",172 Million Primes/Sec,"63,721 Thousand Strings/Sec","34,265 MBytes/Sec","581,623 KBytes/Sec","2,241 Frames/Sec","33,357 Million Matrices/Sec","4,306 MOps/Sec"
1334,2618,Intel Core i9-13900F,"52,692",72,100.17,$526.03,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900F&id=5143,"198,886 MOps/Sec","140,471 MOps/Sec",207 Million Primes/Sec,"77,645 Thousand Strings/Sec","41,515 MBytes/Sec","690,822 KBytes/Sec","2,703 Frames/Sec","40,150 Million Matrices/Sec","4,452 MOps/Sec"
1335,2619,Intel Core i9-13900H,"29,895",221,48.45,$617.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900H&id=5210,"103,948 MOps/Sec","75,035 MOps/Sec",114 Million Primes/Sec,"38,708 Thousand Strings/Sec","20,531 MBytes/Sec","352,238 KBytes/Sec","1,899 Frames/Sec","20,924 Million Matrices/Sec","3,926 MOps/Sec"
1336,2620,Intel Core i9-13900HK,"32,411",194,46.50,$697.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900HK&id=5448,"111,981 MOps/Sec","78,389 MOps/Sec",116 Million Primes/Sec,"41,866 Thousand Strings/Sec","22,195 MBytes/Sec","389,513 KBytes/Sec","1,972 Frames/Sec","23,517 Million Matrices/Sec","4,034 MOps/Sec"
1337,2621,Intel Core i9-13900HX,"44,987",109,67.35,$668.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900HX&id=5205,"162,197 MOps/Sec","114,883 MOps/Sec",204 Million Primes/Sec,"62,959 Thousand Strings/Sec","33,381 MBytes/Sec","551,131 KBytes/Sec","2,754 Frames/Sec","31,890 Million Matrices/Sec","4,204 MOps/Sec"
1338,2622,Intel Core i9-13900K,"59,690",51,104.72,$569.97,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900K&id=5022,"211,279 MOps/Sec","154,461 MOps/Sec",243 Million Primes/Sec,"90,352 Thousand Strings/Sec","47,662 MBytes/Sec","812,353 KBytes/Sec","3,116 Frames/Sec","47,538 Million Matrices/Sec","4,661 MOps/Sec"
1339,2623,Intel Core i9-13900KF,"58,946",55,107.86,$546.49,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900KF&id=5055,"210,617 MOps/Sec","153,762 MOps/Sec",234 Million Primes/Sec,"89,584 Thousand Strings/Sec","47,337 MBytes/Sec","806,252 KBytes/Sec","2,947 Frames/Sec","47,081 Million Matrices/Sec","4,656 MOps/Sec"
1340,2624,Intel Core i9-13900KS,"61,853",45,61.85,$999.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Core+i9-13900KS&id=5160,"213,875 MOps/Sec","156,940 MOps/Sec",265 Million Primes/Sec,"93,083 Thousand Strings/Sec","48,646 MBytes/Sec","829,408 KBytes/Sec","3,516 Frames/Sec","48,940 Million Matrices/Sec","4,764 MOps/Sec"
