,Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD),lien,Database Operations,Memory Read Cached,Memory Read Uncached,Memory Write,Latency,Memory Threaded
490,Crucial Technology CT16G4SFRA32A.C8FE 16GB,43,16.1,13.6,$67.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFRA32A.C8FE+16GB&id=15142,"4,681 KOps/Sec","29,522 MBytes/Sec","17,398 MBytes/Sec","12,055 MBytes/Sec",45 ns (lower is better),"40,208 MBytes/Sec"
491,Crucial Technology CT16G4SFS8266.C8FE 16GB,38,15.8,12.8,$55.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFS8266.C8FE+16GB&id=15402,"3,802 KOps/Sec","27,365 MBytes/Sec","15,782 MBytes/Sec","12,794 MBytes/Sec",38 ns (lower is better),"31,773 MBytes/Sec"
492,Crucial Technology CT16G4SFS832A.C8FB 16GB,40,16.0,13.4,$62.70*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFS832A.C8FB+16GB&id=16850,"5,001 KOps/Sec","31,851 MBytes/Sec","19,418 MBytes/Sec","12,223 MBytes/Sec",49 ns (lower is better),"42,332 MBytes/Sec"
493,Crucial Technology CT16G4SFS832A.C8FE 16GB,41,17.1,14.1,$429.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G4SFS832A.C8FE+16GB&id=15895,"5,318 KOps/Sec","32,515 MBytes/Sec","20,428 MBytes/Sec","12,832 MBytes/Sec",49 ns (lower is better),"42,938 MBytes/Sec"
494,Crucial Technology CT32G4DFD8266.C16FE 32GB,34,18.0,14.9,$174.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4DFD8266.C16FE+32GB&id=16257,"6,822 KOps/Sec","32,890 MBytes/Sec","17,521 MBytes/Sec","14,333 MBytes/Sec",41 ns (lower is better),"41,530 MBytes/Sec"
495,Crucial Technology CT32G4SFD8266.C16FB 32GB,37,16.0,14.2,$153.39*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4SFD8266.C16FB+32GB&id=14895,"4,208 KOps/Sec","28,356 MBytes/Sec","16,020 MBytes/Sec","13,955 MBytes/Sec",37 ns (lower is better),"33,241 MBytes/Sec"
496,Crucial Technology CT32G4SFD832A.C16FB 32GB,36,16.9,15.8,$197.63*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT32G4SFD832A.C16FB+32GB&id=15928,"5,740 KOps/Sec","30,560 MBytes/Sec","16,941 MBytes/Sec","14,567 MBytes/Sec",42 ns (lower is better),"39,540 MBytes/Sec"
497,Crucial Technology CT4G4DFS8213.8FA11 4GB,24,15.4,11.5,$12.84,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8213.8FA11+4GB&id=8184,"3,640 KOps/Sec","27,251 MBytes/Sec","16,383 MBytes/Sec","11,778 MBytes/Sec",28 ns (lower is better),"26,034 MBytes/Sec"
498,Crucial Technology CT4G4DFS8213.C8FAD1 4GB,39,12.4,10.0,$20.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8213.C8FAD1+4GB&id=7321,"3,934 KOps/Sec","24,496 MBytes/Sec","12,363 MBytes/Sec","9,969 MBytes/Sec",39 ns (lower is better),"41,909 MBytes/Sec"
499,Crucial Technology CT4G4DFS8213.C8FAR 4GB,28,12.6,9.9,$41.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8213.C8FAR+4GB&id=6293,"4,588 KOps/Sec","22,171 MBytes/Sec","14,423 MBytes/Sec","10,680 MBytes/Sec",33 ns (lower is better),"50,083 MBytes/Sec"
500,Crucial Technology CT4G4DFS824A.C8FADP 4GB,25,16.0,11.0,$17.90,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS824A.C8FADP+4GB&id=11232,"3,253 KOps/Sec","27,286 MBytes/Sec","16,067 MBytes/Sec","10,070 MBytes/Sec",41 ns (lower is better),"31,847 MBytes/Sec"
501,Crucial Technology CT4G4DFS824A.C8FBD1 4GB,29,16.1,13.2,$38.33*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS824A.C8FBD1+4GB&id=9637,"3,661 KOps/Sec","27,926 MBytes/Sec","16,107 MBytes/Sec","10,748 MBytes/Sec",44 ns (lower is better),"29,684 MBytes/Sec"
502,Crucial Technology CT4G4DFS8266.C8FB 4GB,61,18.4,8.5,$27.13*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8266.C8FB+4GB&id=13817,"2,719 KOps/Sec","27,867 MBytes/Sec","17,030 MBytes/Sec","9,378 MBytes/Sec",49 ns (lower is better),"38,004 MBytes/Sec"
503,Crucial Technology CT4G4DFS8266.C8FE 4GB,47,14.0,8.4,$22.98*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4DFS8266.C8FE+4GB&id=12886,"3,901 KOps/Sec","27,251 MBytes/Sec","14,876 MBytes/Sec","8,346 MBytes/Sec",47 ns (lower is better),"35,091 MBytes/Sec"
504,Crucial Technology CT4G4SFS624A.C4FB 4GB,84,14.8,6.8,$18.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4SFS624A.C4FB+4GB&id=12529,NA,NA,NA,NA,NA,NA
505,Crucial Technology CT4G4SFS8213.C8FADP 4GB,26,14.3,11.1,$20.31*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4SFS8213.C8FADP+4GB&id=11563,NA,NA,NA,NA,NA,NA
506,Crucial Technology CT4G4SFS8213.C8FBD1 4GB,78,11.3,8.9,$51.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT4G4SFS8213.C8FBD1+4GB&id=9405,NA,"5,852 MBytes/Sec","11,334 MBytes/Sec","8,855 MBytes/Sec",78 ns (lower is better),NA
507,Crucial Technology CT8G4DFD8213.16FA11 8GB,26,15.5,11.3,$17.74,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.16FA11+8GB&id=8178,"4,422 KOps/Sec","29,360 MBytes/Sec","18,542 MBytes/Sec","11,638 MBytes/Sec",31 ns (lower is better),"28,533 MBytes/Sec"
508,Crucial Technology CT8G4DFD8213.C16FA11 8GB,32,16.5,12.2,$36.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FA11+8GB&id=7939,"3,531 KOps/Sec","25,306 MBytes/Sec","16,424 MBytes/Sec","12,251 MBytes/Sec",33 ns (lower is better),"27,014 MBytes/Sec"
509,Crucial Technology CT8G4DFD8213.C16FAD1 8GB,29,13.2,10.4,$44.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FAD1+8GB&id=7242,"3,535 KOps/Sec","21,658 MBytes/Sec","14,138 MBytes/Sec","10,267 MBytes/Sec",42 ns (lower is better),"34,798 MBytes/Sec"
510,Crucial Technology CT8G4DFD8213.C16FAR1 8GB,37,14.7,11.0,$82.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD8213.C16FAR1+8GB&id=6930,"3,575 KOps/Sec","26,720 MBytes/Sec","14,588 MBytes/Sec","10,924 MBytes/Sec",39 ns (lower is better),"32,485 MBytes/Sec"
511,Crucial Technology CT8G4DFD824A.C16FADP 8GB,24,17.1,13.6,$19.35*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD824A.C16FADP+8GB&id=11215,"3,181 KOps/Sec","27,132 MBytes/Sec","16,129 MBytes/Sec","13,328 MBytes/Sec",29 ns (lower is better),"27,067 MBytes/Sec"
512,Crucial Technology CT8G4DFD824A.C16FBD1 8GB,33,17.2,12.8,$63.14*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFD824A.C16FBD1+8GB&id=9413,"3,924 KOps/Sec","28,776 MBytes/Sec","17,588 MBytes/Sec","12,608 MBytes/Sec",34 ns (lower is better),"31,906 MBytes/Sec"
513,Crucial Technology CT8G4DFRA266.C8FN 8GB,29,15.9,13.6,$28.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFRA266.C8FN+8GB&id=15163,"4,505 KOps/Sec","30,481 MBytes/Sec","17,029 MBytes/Sec","11,898 MBytes/Sec",39 ns (lower is better),"35,606 MBytes/Sec"
514,Crucial Technology CT8G4DFRA32A.C4FE 8GB,34,16.8,11.7,$43.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFRA32A.C4FE+8GB&id=15305,"4,244 KOps/Sec","31,230 MBytes/Sec","18,251 MBytes/Sec","10,732 MBytes/Sec",41 ns (lower is better),"35,473 MBytes/Sec"
515,Crucial Technology CT8G4DFS632A.M4FB 8GB,35,19.6,13.0,$189.49*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS632A.M4FB+8GB&id=16117,"5,119 KOps/Sec","30,519 MBytes/Sec","19,600 MBytes/Sec","12,970 MBytes/Sec",35 ns (lower is better),"40,219 MBytes/Sec"
516,Crucial Technology CT8G4DFS8213.C8FAD1 8GB,25,13.7,8.0,$23.64*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8213.C8FAD1+8GB&id=9996,"3,133 KOps/Sec","25,904 MBytes/Sec","14,920 MBytes/Sec","9,714 MBytes/Sec",28 ns (lower is better),"25,775 MBytes/Sec"
517,Crucial Technology CT8G4DFS8213.C8FBD1 8GB,33,15.3,11.3,$49.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8213.C8FBD1+8GB&id=9124,"3,255 KOps/Sec","26,254 MBytes/Sec","15,250 MBytes/Sec","11,181 MBytes/Sec",34 ns (lower is better),"27,790 MBytes/Sec"
518,Crucial Technology CT8G4DFS8213.M8FA 8GB,30,16.1,11.1,$28.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8213.M8FA+8GB&id=8590,"3,524 KOps/Sec","26,487 MBytes/Sec","15,328 MBytes/Sec","11,361 MBytes/Sec",31 ns (lower is better),"26,073 MBytes/Sec"
519,Crucial Technology CT8G4DFS824A.C8FAD1 8GB,33,17.2,12.4,$36.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS824A.C8FAD1+8GB&id=10023,"4,359 KOps/Sec","28,873 MBytes/Sec","16,404 MBytes/Sec","11,355 MBytes/Sec",39 ns (lower is better),"30,876 MBytes/Sec"
520,Crucial Technology CT8G4DFS8266.C8FD1 8GB,30,17.0,13.2,$203.36*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS8266.C8FD1+8GB&id=11705,"4,021 KOps/Sec","28,793 MBytes/Sec","16,379 MBytes/Sec","11,079 MBytes/Sec",43 ns (lower is better),"33,932 MBytes/Sec"
521,Crucial Technology CT8G4DFS832A.C8FE 8GB,32,21.6,15.5,$97.79*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS832A.C8FE+8GB&id=16934,"6,605 KOps/Sec","34,528 MBytes/Sec","21,734 MBytes/Sec","14,850 MBytes/Sec",38 ns (lower is better),"44,642 MBytes/Sec"
522,Crucial Technology CT8G4DFS832A.C8FJ 8GB,29,18.2,15.7,$55.88*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4DFS832A.C8FJ+8GB&id=14951,"5,361 KOps/Sec","32,376 MBytes/Sec","18,693 MBytes/Sec","12,925 MBytes/Sec",39 ns (lower is better),"40,488 MBytes/Sec"
523,Crucial Technology CT8G4SFD8213.C16FADP 8GB,29,13.1,9.6,$49.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFD8213.C16FADP+8GB&id=10230,"2,737 KOps/Sec","21,451 MBytes/Sec","13,343 MBytes/Sec","10,932 MBytes/Sec",33 ns (lower is better),"25,452 MBytes/Sec"
524,Crucial Technology CT8G4SFD8213.C16FBD1 8GB,37,14.1,11.0,$77.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFD8213.C16FBD1+8GB&id=9383,"2,798 KOps/Sec","22,290 MBytes/Sec","14,130 MBytes/Sec","11,151 MBytes/Sec",37 ns (lower is better),"25,971 MBytes/Sec"
525,Crucial Technology CT8G4SFD824A.C16FADP 8GB,31,15.6,11.8,$29.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFD824A.C16FADP+8GB&id=11124,"2,432 KOps/Sec","20,154 MBytes/Sec","13,202 MBytes/Sec","12,173 MBytes/Sec",35 ns (lower is better),"26,278 MBytes/Sec"
526,Crucial Technology CT8G4SFRA266.C4FE 8GB,42,16.4,13.0,$36.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C4FE+8GB&id=15416,"3,059 KOps/Sec","27,917 MBytes/Sec","16,414 MBytes/Sec","11,398 MBytes/Sec",47 ns (lower is better),"27,868 MBytes/Sec"
527,Crucial Technology CT8G4SFRA266.C8FE 8GB,43,15.1,12.9,$28.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA266.C8FE+8GB&id=15216,"2,796 KOps/Sec","23,948 MBytes/Sec","14,762 MBytes/Sec","10,905 MBytes/Sec",56 ns (lower is better),"30,995 MBytes/Sec"
528,Crucial Technology CT8G4SFRA32A.C16FG 8GB,40,14.9,14.2,$25.00,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA32A.C16FG+8GB&id=16371,"4,407 KOps/Sec","29,624 MBytes/Sec","16,964 MBytes/Sec","13,154 MBytes/Sec",45 ns (lower is better),"38,190 MBytes/Sec"
529,Crucial Technology CT8G4SFRA32A.C4FE 8GB,49,16.1,12.0,$33.99*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFRA32A.C4FE+8GB&id=15195,"3,946 KOps/Sec","29,665 MBytes/Sec","16,686 MBytes/Sec","10,305 MBytes/Sec",49 ns (lower is better),"36,102 MBytes/Sec"
530,Crucial Technology CT8G4SFS632A.M4FE 8GB,49,17.8,12.0,$49.31*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS632A.M4FE+8GB&id=16508,"4,758 KOps/Sec","31,352 MBytes/Sec","17,880 MBytes/Sec","11,031 MBytes/Sec",49 ns (lower is better),"39,432 MBytes/Sec"
531,Crucial Technology CT8G4SFS8213.C8FAD1 8GB,27,14.4,10.6,$49.00*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8213.C8FAD1+8GB&id=9626,NA,"22,122 MBytes/Sec","14,448 MBytes/Sec","10,576 MBytes/Sec",27 ns (lower is better),NA
532,Crucial Technology CT8G4SFS8213.M8FB 8GB,36,14.2,10.7,$54.67*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8213.M8FB+8GB&id=9025,"2,709 KOps/Sec","21,625 MBytes/Sec","14,186 MBytes/Sec","10,671 MBytes/Sec",36 ns (lower is better),"25,840 MBytes/Sec"
533,Crucial Technology CT8G4SFS824A.C8FAD1 8GB,26,14.8,9.6,$40.72*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.C8FAD1+8GB&id=9967,NA,"19,481 MBytes/Sec","14,835 MBytes/Sec","9,605 MBytes/Sec",26 ns (lower is better),NA
534,Crucial Technology CT8G4SFS824A.C8FBD1 8GB,26,14.6,9.8,$35.59*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.C8FBD1+8GB&id=9704,"2,546 KOps/Sec","19,780 MBytes/Sec","13,295 MBytes/Sec","10,857 MBytes/Sec",35 ns (lower is better),"27,085 MBytes/Sec"
535,Crucial Technology CT8G4SFS824A.M8FA 8GB,24,13.7,6.5,$54.67*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS824A.M8FA+8GB&id=9098,NA,"22,310 MBytes/Sec","13,704 MBytes/Sec","6,496 MBytes/Sec",24 ns (lower is better),NA
536,Crucial Technology CT8G4SFS8266.C8FD1 8GB,34,16.7,12.5,$66.68*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS8266.C8FD1+8GB&id=12647,"3,668 KOps/Sec","27,504 MBytes/Sec","16,330 MBytes/Sec","12,062 MBytes/Sec",38 ns (lower is better),"31,292 MBytes/Sec"
537,Crucial Technology CT8G4SFS832A.C8FE 8GB,48,16.7,13.5,$34.29*,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT8G4SFS832A.C8FE+8GB&id=16560,"5,994 KOps/Sec","31,714 MBytes/Sec","17,142 MBytes/Sec","13,372 MBytes/Sec",49 ns (lower is better),"45,491 MBytes/Sec"
538,G Skill Intl F4-2133C15-8GRK 8GB,40,12.6,10.3,$139.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2133C15-8GRK+8GB&id=6312,"3,929 KOps/Sec","21,388 MBytes/Sec","12,644 MBytes/Sec","10,253 MBytes/Sec",41 ns (lower is better),"44,859 MBytes/Sec"
539,G Skill Intl F4-2400C15-4GNT 4GB,37,14.9,11.2,$71.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-4GNT+4GB&id=6357,"3,769 KOps/Sec","26,156 MBytes/Sec","14,690 MBytes/Sec","9,751 MBytes/Sec",46 ns (lower is better),"36,615 MBytes/Sec"
540,G Skill Intl F4-2400C15-4GRK 4GB,39,13.2,10.7,$120.43*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-4GRK+4GB&id=6331,"4,120 KOps/Sec","24,324 MBytes/Sec","13,885 MBytes/Sec","10,821 MBytes/Sec",39 ns (lower is better),"39,333 MBytes/Sec"
541,G Skill Intl F4-2400C15-4GRR 4GB,36,14.8,11.3,$132.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-4GRR+4GB&id=6329,"3,993 KOps/Sec","26,920 MBytes/Sec","14,541 MBytes/Sec","10,696 MBytes/Sec",40 ns (lower is better),"35,321 MBytes/Sec"
542,G Skill Intl F4-2400C15-8GNT 8GB,34,16.1,11.6,$183.22*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GNT+8GB&id=6336,"3,542 KOps/Sec","26,851 MBytes/Sec","15,634 MBytes/Sec","10,211 MBytes/Sec",43 ns (lower is better),"30,129 MBytes/Sec"
543,G Skill Intl F4-2400C15-8GRK 8GB,41,14.8,11.5,$356.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GRK+8GB&id=6294,"4,928 KOps/Sec","28,740 MBytes/Sec","14,913 MBytes/Sec","11,481 MBytes/Sec",42 ns (lower is better),"43,311 MBytes/Sec"
544,G Skill Intl F4-2400C15-8GRR 8GB,36,15.4,11.5,$142.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2400C15-8GRR+8GB&id=6395,"4,311 KOps/Sec","28,975 MBytes/Sec","15,841 MBytes/Sec","11,325 MBytes/Sec",39 ns (lower is better),"33,751 MBytes/Sec"
545,G Skill Intl F4-2666C15-4GRR 4GB,35,15.5,12.2,$98.97*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2666C15-4GRR+4GB&id=6334,"4,493 KOps/Sec","28,573 MBytes/Sec","15,546 MBytes/Sec","11,344 MBytes/Sec",40 ns (lower is better),"39,532 MBytes/Sec"
546,G Skill Intl F4-2666C15-8GRR 8GB,35,15.9,12.2,$360.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2666C15-8GRR+8GB&id=6302,"4,457 KOps/Sec","28,801 MBytes/Sec","16,501 MBytes/Sec","11,732 MBytes/Sec",41 ns (lower is better),"37,564 MBytes/Sec"
547,G Skill Intl F4-2800C16-4GRK 4GB,39,14.1,11.2,$103.26*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-2800C16-4GRK+4GB&id=6368,"4,773 KOps/Sec","27,850 MBytes/Sec","14,711 MBytes/Sec","11,469 MBytes/Sec",41 ns (lower is better),"44,853 MBytes/Sec"
548,G Skill Intl F4-3000C15-4GRR 4GB,36,14.9,12.0,$224.11*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3000C15-4GRR+4GB&id=6347,"4,599 KOps/Sec","28,346 MBytes/Sec","16,241 MBytes/Sec","12,475 MBytes/Sec",36 ns (lower is better),"42,010 MBytes/Sec"
549,G Skill Intl F4-3000C15-8GRK 8GB,32,16.8,12.7,$164.99*,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3000C15-8GRK+8GB&id=6360,"4,773 KOps/Sec","30,741 MBytes/Sec","17,180 MBytes/Sec","12,039 MBytes/Sec",40 ns (lower is better),"36,883 MBytes/Sec"
550,G Skill Intl F4-3600C18D-32GVK 16GB,50,18.7,14.2,$179.00,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F4-3600C18D-32GVK+16GB&id=19630,"6,492 KOps/Sec","34,809 MBytes/Sec","17,795 MBytes/Sec","14,085 MBytes/Sec",40 ns (lower is better),"39,032 MBytes/Sec"
551,GIGA - BYTE Technology Co Ltd GP-ARS16G33 8GB,27,19.1,16.8,$149.00,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-ARS16G33+8GB&id=16507,"5,994 KOps/Sec","33,463 MBytes/Sec","21,085 MBytes/Sec","15,282 MBytes/Sec",37 ns (lower is better),"41,585 MBytes/Sec"
552,GIGA - BYTE Technology Co Ltd GP-ARS16G37 8GB,34,19.5,15.5,$169.00,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-ARS16G37+8GB&id=16161,"6,157 KOps/Sec","33,984 MBytes/Sec","20,972 MBytes/Sec","15,301 MBytes/Sec",43 ns (lower is better),"44,343 MBytes/Sec"
553,GIGA - BYTE Technology Co Ltd GP-ARS16G44 8GB,35,19.0,15.9,$179.00*,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-ARS16G44+8GB&id=15802,"6,703 KOps/Sec","33,216 MBytes/Sec","20,379 MBytes/Sec","15,789 MBytes/Sec",40 ns (lower is better),"47,642 MBytes/Sec"
554,GIGA - BYTE Technology Co Ltd GP-GR26C16S8K1HU408 8GB,28,17.3,13.6,$65.00,https://www.memorybenchmark.net/ram.php?ram=GIGA+-+BYTE+Technology+Co+Ltd+GP-GR26C16S8K1HU408+8GB&id=14885,"4,255 KOps/Sec","30,071 MBytes/Sec","17,158 MBytes/Sec","11,672 MBytes/Sec",39 ns (lower is better),"35,056 MBytes/Sec"
555,Kingston HP24D4S7S8MBP-8 8GB,40,13.2,10.9,$67.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP24D4S7S8MBP-8+8GB&id=10769,"2,206 KOps/Sec","19,019 MBytes/Sec","13,294 MBytes/Sec","11,114 MBytes/Sec",41 ns (lower is better),"26,033 MBytes/Sec"
556,Kingston HP26D4S9S8ME-8 8GB,34,15.6,12.8,$41.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP26D4S9S8ME-8+8GB&id=11988,"3,442 KOps/Sec","25,697 MBytes/Sec","15,513 MBytes/Sec","12,464 MBytes/Sec",38 ns (lower is better),"31,230 MBytes/Sec"
557,Kingston HP26D4S9S8MH-8 8GB,35,15.1,12.2,$69.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+HP26D4S9S8MH-8+8GB&id=11428,"2,757 KOps/Sec","23,281 MBytes/Sec","14,730 MBytes/Sec","11,899 MBytes/Sec",38 ns (lower is better),"28,831 MBytes/Sec"
558,Kingston KMKYF9-MID 8GB,35,15.3,12.5,$54.99*,https://www.memorybenchmark.net/ram.php?ram=Kingston+KMKYF9-MID+8GB&id=10992,"2,825 KOps/Sec","22,996 MBytes/Sec","15,335 MBytes/Sec","12,509 MBytes/Sec",35 ns (lower is better),"28,577 MBytes/Sec"
559,Kingston KMKYF9-MIH 8GB,36,13.3,11.5,$50.00*,https://www.memorybenchmark.net/ram.php?ram=Kingston+KMKYF9-MIH+8GB&id=11046,"2,162 KOps/Sec","19,649 MBytes/Sec","13,234 MBytes/Sec","11,483 MBytes/Sec",37 ns (lower is better),"27,669 MBytes/Sec"
560,Kingston M378A1K43CB2-CRC 8GB,24,13.9,6.5,$50.11*,https://www.memorybenchmark.net/ram.php?ram=Kingston+M378A1K43CB2-CRC+8GB&id=12367,NA,NA,NA,NA,NA,NA
561,Micron Technology 16ATF1G64AZ-2G1B1 8GB,37,15.4,11.9,$74.81*,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+16ATF1G64AZ-2G1B1+8GB&id=8991,"3,340 KOps/Sec","26,565 MBytes/Sec","15,546 MBytes/Sec","11,863 MBytes/Sec",37 ns (lower is better),"29,190 MBytes/Sec"
562,Micron Technology 16ATF2G64HZ-2G3H1 16GB,43,12.7,10.6,$89.26*,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+16ATF2G64HZ-2G3H1+16GB&id=10884,"2,742 KOps/Sec","21,345 MBytes/Sec","13,707 MBytes/Sec","11,527 MBytes/Sec",40 ns (lower is better),"26,349 MBytes/Sec"
563,Micron Technology 8ATF1G64HZ-2G6B1 8GB,33,14.7,12.1,$79.95*,https://www.memorybenchmark.net/ram.php?ram=Micron+Technology+8ATF1G64HZ-2G6B1+8GB&id=9599,"2,639 KOps/Sec","21,833 MBytes/Sec","14,675 MBytes/Sec","12,181 MBytes/Sec",34 ns (lower is better),"29,038 MBytes/Sec"
564,Mushkin 99[2/7/4]183 8GB,27,15.0,11.6,$68.97*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D183+8GB&id=8650,NA,NA,NA,NA,NA,NA
565,Mushkin 99[2/7/4]190F 4GB,26,14.1,10.7,$49.92*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D190F+4GB&id=6707,"3,106 KOps/Sec","24,236 MBytes/Sec","15,177 MBytes/Sec","11,677 MBytes/Sec",29 ns (lower is better),"28,993 MBytes/Sec"
566,Mushkin 99[2/7/4]191[F/T] 4GB,26,14.5,10.1,$46.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D191%5BF%2FT%5D+4GB&id=8408,"3,615 KOps/Sec","25,431 MBytes/Sec","13,987 MBytes/Sec","10,103 MBytes/Sec",34 ns (lower is better),"42,007 MBytes/Sec"
567,Mushkin 99[2/7/4]191F 4GB,27,13.9,10.9,$119.89*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D191F+4GB&id=7031,NA,"23,283 MBytes/Sec","13,888 MBytes/Sec","10,870 MBytes/Sec",27 ns (lower is better),NA
568,Mushkin 99[2/7/4]197F 8GB,27,12.8,11.0,$88.32*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D197F+8GB&id=7529,NA,"30,248 MBytes/Sec","12,770 MBytes/Sec","10,971 MBytes/Sec",27 ns (lower is better),NA
569,Mushkin 99[2/7/4]198F 8GB,26,12.6,8.7,$229.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D198F+8GB&id=6786,NA,"25,179 MBytes/Sec","12,608 MBytes/Sec","8,708 MBytes/Sec",26 ns (lower is better),NA
